152.23798,0,0.07337,0.06805,0.06934,0.93033,0.75038,0.67696,0.34322,1.10497,0.9147,0.06895,0.07357,0.06869,0.28892,0.10529,0.12155,0.13425,0.13289,0.27823,2.91462,3.56896,3.29146,4.80842,8.06551,6.89013,6.11346,5.14424,3.0998,2.45292,3.01946,2.11401,2.03894,2.45126,2.24714,2.9633,2.70909,3.36478,2.92126,3.12651,3.25425,3.19623,3.76198,3.59596,4.04991,4.17102,14.54551,4.72108,5.16023,5.11743,4.62138,5.00479,5.01375,5.32352,5.10364,5.12249,5.95166,8.80154,15.44968,18.27553,28.51697,50.77301,55.10922,69.09217,70.75644,51.69891,42.93697,48.14013,50.78039,39.79251,44.64072,64.90037,50.93229,40.81315,47.63419,55.43035,47.95762,48.31245,67.72134,68.08507,72.87026,78.14812
153.22518,0,0.08906,0.06805,0.06984,0.99293,0.78372,0.7245,0.35242,1.21899,0.78021,0.06895,0.0943,0.06869,0.33475,0.10529,0.08168,0.12601,0.13289,0.17399,1.81806,3.02954,3.15715,4.89701,9.12121,6.8606,5.87275,5.14233,3.11548,2.54128,2.91625,2.22814,2.15485,2.45931,2.21552,2.96378,2.76001,2.83358,2.97027,3.15538,3.42304,3.25188,3.74113,3.62222,4.08813,4.14205,6.80746,4.87594,6.43663,5.28542,4.7463,5.07622,5.12306,5.45523,5.2756,5.49438,6.23702,9.26485,16.73555,21.24546,31.71014,52.03961,58.66258,71.07567,75.99638,57.0442,47.6582,54.41077,61.25394,43.09161,51.479,72.05587,55.66359,45.13867,51.4572,60.2142,51.50152,53.26063,77.38984,77.38501,83.33271,88.31598
154.21112,0,0.08751,0.06805,0.07507,1.07266,0.83184,0.767,0.36024,1.15526,0.71473,0.06895,0.20433,0.06869,0.16138,0.06895,0.07574,0.07331,0.19032,0.22616,1.87423,3.13639,3.47974,5.572,15.40969,7.45761,6.57834,5.97162,3.63389,2.82085,3.02585,2.40764,2.28207,2.56293,2.38866,3.06386,2.81248,2.87567,3.04025,3.24504,4.39771,3.31983,3.81202,3.62911,4.04869,4.20249,5.27436,4.74827,5.86953,5.10791,4.65911,4.96592,5.03314,5.34507,5.16528,6.65283,6.28169,9.08262,17.50813,22.67951,32.95556,55.44402,62.81219,78.3095,82.09921,63.23565,53.71962,62.28067,66.99367,49.49753,61.91847,82.76169,62.65091,52.54634,56.70473,65.84896,57.40434,59.53431,85.49004,85.99165,93.47557,96.92602
155.20738,0,0.07371,0.06805,0.07421,1.01401,0.74566,0.69431,0.30866,0.96355,0.64997,0.06895,0.20482,0.06869,0.12402,0.06895,0.0693,0.06895,0.19032,0.25048,1.80218,3.30456,4.25683,7.3116,25.7522,8.79854,7.47489,6.58034,4.25933,3.37953,3.14266,2.74559,2.57583,2.7575,2.59521,3.18462,2.92102,2.97928,3.09726,3.5591,4.69865,3.39563,3.86124,3.78863,4.21264,4.33574,5.23017,5.13621,6.84106,5.54503,5.10137,5.47912,5.58847,5.87557,5.66188,6.86089,7.00973,9.38138,19.42275,25.4057,31.98721,57.3353,69.53303,85.64881,90.73201,71.01835,60.63917,69.84675,72.9839,58.08041,71.43502,89.06748,67.84248,56.25968,61.72907,72.34088,62.27074,66.27312,99.2265,97.48793,105.59133,108.80849
156.18273,0,0.06952,0.06805,0.06968,0.96092,0.73332,0.66001,0.29575,0.93269,0.64051,0.06895,0.31884,0.06869,0.09881,0.06929,0.06935,0.06984,0.104,0.24993,2.25147,3.71119,4.32707,12.16861,22.02199,8.61569,7.46382,6.51529,4.42739,3.53806,3.27791,2.84338,2.70096,2.88685,3.09022,3.35401,3.08896,3.15268,3.2737,3.73384,4.26352,3.66116,4.05931,3.99208,4.39283,4.62735,5.24506,5.26382,5.83563,5.81217,5.30406,5.62577,5.76818,6.06189,5.80413,7.03103,7.43796,9.79126,21.15553,27.31627,36.66427,60.27298,77.93625,94.05057,101.74676,80.02846,68.98885,77.58652,81.53303,66.99552,81.36791,97.13976,74.28251,60.14934,67.33237,80.04576,68.54718,73.46983,109.67427,107.27163,114.08459,116.98025
157.17797,0,0.06931,0.06805,0.06934,0.87602,0.67024,0.57665,0.21014,0.78251,0.50698,0.13321,0.21557,0.06869,0.06869,0.07386,0.06935,0.06947,0.104,0.16677,2.39682,3.85252,3.25983,14.49572,16.68219,6.73869,5.36146,4.67215,3.38888,2.93211,2.54266,2.3287,2.20152,2.46647,4.23738,2.78876,2.82172,2.91159,3.0052,3.45954,3.78862,3.42892,3.85224,3.78296,4.14872,4.46969,4.97592,4.8907,5.49757,5.44827,5.01667,5.21117,5.33391,5.63656,5.35106,5.30566,7.0307,9.31772,22.44075,30.75617,40.48721,64.22167,83.37958,99.69129,108.1345,85.40873,78.40513,84.84887,88.96642,78.08797,89.3793,99.98489,78.18631,64.41546,72.6774,85.34834,72.69077,78.63929,119.23153,111.72379,116.9008,121.07583
158.16248,0,0.07369,0.06805,0.06934,0.91666,0.67762,0.61603,0.23741,0.78232,0.50811,0.13321,0.06895,0.06869,0.06869,0.08027,0.06882,0.08225,0.08468,0.20545,3.12177,3.58853,3.33748,13.85134,7.38088,7.16743,5.7503,4.88128,3.66051,3.04939,2.66608,2.39223,2.29253,2.55029,3.06923,2.85657,2.86377,3.0469,3.04357,4.51857,3.38181,3.83948,4.00866,3.8132,4.36523,4.63093,5.04342,5.00115,5.46492,5.8007,5.12482,5.3123,5.38115,5.76798,5.61822,5.57559,7.09588,9.56631,24.44475,33.85494,42.82069,67.76523,84.45812,104.95045,114.31204,90.53719,83.95258,91.04029,94.05034,83.11514,92.84444,104.5716,80.37431,67.28363,76.63711,91.05855,76.01197,84.07451,124.66975,116.13047,118.68055,123.81187
159.15327,0,0.07378,0.06805,0.06934,0.91337,0.72533,0.61091,0.2273,0.7009,0.41383,0.1694,0.06895,0.06869,0.06869,0.07401,0.06882,0.0756,0.08468,0.15761,2.9528,2.97768,2.95768,10.03156,5.87102,7.95575,5.59809,4.62347,3.59738,2.89247,2.61692,2.3801,2.27474,2.61429,2.43799,2.95068,2.82164,3.02102,3.04861,4.24819,3.39313,3.81864,4.23055,3.90926,4.42334,5.11663,5.0672,5.01771,5.90882,5.81968,4.99589,5.25105,5.44585,5.79447,5.78423,5.64411,7.08929,9.67282,28.85168,38.7476,45.79811,69.01831,83.45982,109.03862,120.2998,96.04508,88.52418,93.79942,95.78778,84.61242,92.14939,108.0314,78.90274,67.52895,77.12714,94.53904,76.82135,89.09738,132.92964,121.07169,121.12057,128.00963
160.14525,0,0.07405,0.06805,0.06934,0.84237,0.70358,0.56971,0.21494,0.75736,0.37587,0.1694,0.06895,0.06869,0.06869,0.07438,0.06882,0.06895,0.06818,0.14916,2.30657,3.08031,2.88262,5.30003,5.91285,6.86868,6.69477,4.88127,3.87985,3.06828,2.88538,2.58373,2.47551,2.80548,2.58479,3.17009,3.0767,3.31788,3.30634,3.84999,3.56053,3.63629,4.60956,4.16103,4.49569,5.4027,5.25762,5.26161,7.58466,5.99367,5.20687,5.49205,5.83991,6.15447,8.75467,5.83011,7.48376,10.63557,34.01734,43.46048,50.03268,75.87226,89.74901,116.38099,126.83168,101.56911,94.21716,102.41495,103.08985,90.82015,97.78332,115.55061,82.49156,70.95077,84.17735,105.63859,82.36324,99.81506,136.95005,126.70804,124.11443,130.60908
161.12041,0,0.06945,0.06805,0.06934,0.85019,0.72131,0.61646,0.19923,0.6921,0.29808,0.06895,0.08149,0.06869,0.06869,0.07603,0.0896,0.07566,0.0729,0.15951,1.73299,3.1288,2.92975,5.19034,6.27964,8.35583,8.15014,5.63492,4.93492,3.43931,3.355,2.90132,2.75571,3.07442,2.86618,3.35259,3.3309,3.5715,3.90149,3.85454,3.78834,3.87477,4.42203,4.7062,4.84352,10.56404,5.50753,5.50679,7.86924,6.00179,5.45218,5.73384,6.05007,6.57418,8.98168,6.10026,7.71099,11.31698,36.19704,47.57905,54.05367,77.33433,93.52583,122.16698,129.98371,105.82226,98.77558,109.89169,110.05547,96.50789,103.20402,122.32743,86.60586,75.58819,90.47258,115.09277,87.8636,108.01696,135.53455,128.67182,125.39959,129.29905
162.11854,0,0.06944,0.06805,0.06934,0.85558,0.75501,0.65051,0.24296,0.60635,0.30453,0.06895,0.07322,0.06869,0.06869,0.08178,0.0896,0.07342,0.0686,0.21315,1.38449,2.94958,2.64605,4.40922,6.12453,5.926,7.71904,5.39946,4.39174,3.39941,3.26414,2.83825,2.83731,3.05766,2.81412,3.35044,3.29959,3.59081,3.84747,3.83858,3.75528,3.84186,4.36394,4.67616,4.82779,10.79335,5.47377,5.50723,7.95594,6.02887,5.52509,5.8577,6.15029,7.19272,6.52186,6.29612,7.76277,12.53096,37.01655,50.24986,57.86997,81.49531,104.49084,133.06196,135.26316,117.09845,106.9457,122.07609,122.58832,104.69518,113.40054,134.01369,95.0828,82.65928,104.47948,130.56603,100.26474,125.83718,140.68359,138.83573,134.63935,136.43804
163.0969,0,0.06918,0.06805,0.06934,0.87747,0.73782,0.65145,0.21813,0.61099,0.28766,0.06895,0.07322,0.06869,0.06869,0.07731,0.06882,0.06895,0.06818,0.22743,1.40872,3.00344,2.92216,4.47263,6.53491,6.59191,7.32946,5.53916,4.41637,3.50066,3.38074,2.93321,2.97106,3.09631,2.88558,3.4399,3.44117,3.79736,3.82289,3.97924,3.83293,3.97473,4.44016,4.37627,5.11519,17.80117,5.58973,5.97024,8.13617,6.13924,5.69072,5.99162,6.35216,7.54136,6.65737,6.54937,7.95817,13.94842,38.68108,52.3621,65.4461,86.23194,112.25256,134.98257,135.20959,124.30937,116.30116,127.7327,129.62262,114.03003,121.77201,138.33553,104.93471,89.94396,114.33424,135.42581,110.74812,133.1792,136.65878,139.42561,137.07541,133.96486
164.08622,0,0.06913,0.06805,0.06934,0.86108,0.67766,0.59731,0.1605,0.5271,0.30385,0.06895,0.06895,0.06869,0.06869,0.07327,0.06882,0.06895,0.06818,0.19523,1.50918,2.82121,2.53199,3.63142,6.5303,6.91863,7.66989,5.63146,4.4207,3.59643,3.36205,2.91409,2.93567,3.05047,2.79606,3.38143,3.4432,3.75192,3.5748,3.90953,3.82289,3.92809,4.43583,4.36797,5.12494,16.92376,5.60273,5.99312,8.06026,6.15337,5.82375,6.0114,7.13342,8.67802,6.51084,6.67824,8.28795,16.00925,43.47548,58.42303,70.83978,94.3915,122.52037,134.51297,134.3761,130.13448,124.63967,131.96462,134.55505,123.84068,131.12465,139.46355,120.11284,102.02202,129.53101,137.0582,125.81006,139.87554,135.22691,140.51346,139.94696,133.48616
165.07932,0,0.06913,0.06805,0.07374,0.8295,0.71548,0.63293,0.18448,0.53829,0.20417,0.06895,0.06895,0.06869,0.06869,0.07327,0.06882,0.06895,0.06856,0.66596,2.70284,2.52677,2.78737,3.2957,6.20441,6.79836,6.80713,4.77244,3.63612,3.17349,2.97721,2.67638,2.69271,2.89886,2.66638,3.4004,3.3005,3.58404,3.4114,3.79171,3.75693,3.81507,4.37377,4.32542,4.78714,16.88745,5.76107,6.11243,6.83571,6.13782,5.91699,6.15717,7.44849,8.62678,6.42437,6.65979,8.20723,17.68339,45.60256,62.32548,72.14869,96.44777,123.75889,129.61261,128.85408,132.02942,127.40429,127.1469,133.09362,126.54853,129.68673,136.82191,125.26241,110.15708,129.43213,133.42064,130.31822,138.4845,128.43029,137.42291,139.41718,128.33469
166.05588,0,0.06954,0.06805,0.06965,0.82261,0.73042,0.64246,0.13246,0.50281,0.14428,0.06895,0.06895,0.06869,0.06869,0.06895,0.06882,0.06895,0.06856,0.63569,3.80999,2.53922,2.98443,3.16769,5.78219,6.5494,6.27542,4.50505,3.46771,3.13916,3.02189,2.77663,2.74143,3.02342,2.83093,3.69927,3.49323,3.7288,3.64983,4.07844,4.05392,4.1309,4.75822,4.68074,5.15558,13.20103,6.38089,6.71084,7.50708,6.48444,6.22163,6.58315,7.61021,7.18428,6.79511,6.97116,8.1212,19.18919,48.71412,60.96763,73.72623,90.66852,120.25587,122.5689,121.29854,130.56217,127.23758,120.8309,129.21215,126.56912,126.21161,131.97241,126.57461,115.40098,126.81727,127.96809,131.9409,134.43037,120.66193,130.96777,135.39797,121.36085
167.05079,0,0.06954,0.06805,0.07359,0.80071,0.75534,0.64373,0.14244,0.4997,0.1898,0.06895,0.06895,0.06869,0.06869,0.06895,0.06882,0.08161,0.08974,0.29654,2.24962,2.27344,3.01011,3.26272,6.02157,7.01184,6.50027,4.76104,3.78675,3.51816,3.3971,3.07443,3.0526,3.30539,3.12246,4.019,3.79901,3.99165,4.07114,4.44512,4.51274,4.54809,5.12272,5.09504,5.58859,13.0221,6.84254,6.99047,7.62844,7.62412,6.8502,7.09232,8.93715,7.8771,7.54681,7.78582,9.00474,22.19405,53.07202,64.88684,76.08845,86.74587,118.13742,115.35529,112.14193,127.96944,126.52632,113.9056,125.50431,125.99447,121.73793,128.03988,126.1768,119.58998,123.57321,121.92236,130.91851,131.68538,110.70216,122.5837,129.61085,112.35031
168.03745,0,0.06882,0.06805,0.07359,0.72713,0.6627,0.56308,0.13119,0.40321,0.16271,0.06895,0.06895,0.06869,0.06869,0.06895,0.06882,0.08161,0.12449,0.26703,2.16727,2.16244,2.36741,3.09602,5.67707,6.7887,6.20231,4.84689,3.64483,3.48596,3.47011,3.01257,3.01885,3.24497,3.10159,3.75044,3.77548,3.94449,4.24234,4.4293,4.55722,4.62992,5.16575,5.09458,5.55752,6.57405,6.38877,7.00676,7.54753,7.60579,7.19412,7.23446,7.66821,7.82157,7.56269,7.67491,8.93054,23.15604,51.75676,63.15543,75.56209,78.2637,111.2552,105.65401,101.67378,124.79308,124.0114,106.17327,116.559,121.98159,113.44442,117.95089,124.94248,120.7188,116.56435,113.24493,128.97295,123.71031,99.06091,110.19853,118.91396,100.46388
169.01036,0,0.06882,0.06805,0.06934,0.69814,0.60304,0.49138,0.09253,0.39717,0.10957,0.06895,0.06895,0.06869,0.06869,0.06895,0.06882,0.0732,0.16189,0.25909,1.76517,1.90029,2.18778,2.8023,4.99495,5.8013,5.07469,4.38814,3.34177,3.26272,3.6745,2.88035,2.95277,3.13569,2.99893,3.65514,3.83615,3.84605,4.06616,4.41911,4.51993,4.65866,5.13869,5.12071,5.64697,6.3751,6.48678,7.16357,7.48416,7.49858,7.69543,8.13275,7.91838,8.05346,8.10411,8.03984,9.2264,23.94763,49.88816,58.68363,72.13251,64.3359,100.21812,92.42671,86.70521,118.41778,116.57201,92.76373,104.98005,112.29069,100.94426,107.13637,117.16954,114.92132,106.24481,101.61074,122.62922,116.35148,88.04747,99.3763,111.024,89.85185
170.01035,0,0.06882,0.06805,0.06934,0.66407,0.61702,0.49822,0.09839,0.3685,0.14439,0.06895,0.06895,0.06869,0.06869,0.06895,0.06882,0.0732,0.1262,0.2809,1.71039,1.98874,2.24503,3.03674,5.44419,6.48854,5.68905,5.23625,4.18053,3.93595,5.01756,3.56809,3.69385,3.77198,3.60851,4.20353,5.07136,4.47035,4.55039,5.04829,5.13902,5.32855,5.81142,5.85942,6.44572,6.82177,7.38224,7.60801,8.85923,8.40387,8.05561,9.1712,8.96478,9.11361,8.99736,9.12967,10.49542,27.10845,51.6255,57.98113,74.10167,58.03609,89.56161,80.28805,76.13618,110.94874,108.16114,82.20675,91.86944,100.80624,87.96548,93.66154,109.83722,112.03537,95.38009,89.83275,114.5348,104.57065,80.76796,89.77674,100.43941,82.05148
171.0251,0,0.06882,0.06805,0.06934,0.63655,0.60897,0.48097,0.12931,0.33546,0.13756,0.08495,0.07705,0.0768,0.07878,0.07903,0.07891,0.08298,0.14798,0.57347,1.54103,1.94374,2.1978,2.99878,5.64797,7.01115,5.48222,5.00616,3.97451,3.70637,4.3749,3.31367,3.68174,3.43277,3.23814,3.83575,4.67278,4.03804,4.09937,4.56644,4.51116,4.81109,5.16624,5.15469,5.6639,5.88121,6.49176,6.75288,8.02052,7.4155,7.11048,7.63202,8.71432,8.27093,8.07632,8.09377,9.73776,28.23627,52.89927,57.62088,76.41117,54.06784,85.30529,72.10114,68.47122,104.7398,103.03737,76.19106,85.13581,95.13426,82.03214,85.34041,103.4046,107.09378,89.92891,80.63497,107.17458,97.43479,74.08345,81.69711,92.36282,74.97724
172.00849,0,0.06882,0.06805,0.06934,0.59861,0.62941,0.46268,0.12385,0.31179,0.11351,0.06895,0.06895,0.06869,0.06869,0.06895,0.06882,0.06895,0.12714,0.67962,1.51383,1.87479,2.01618,2.63954,4.59098,5.70807,4.41492,3.91812,3.30641,3.09753,3.84716,2.96565,3.2195,3.28348,3.07287,3.73967,3.74031,3.9566,4.05642,4.6089,4.56216,4.67493,5.31129,5.32177,5.97809,6.22176,6.89539,7.19702,8.07293,8.07865,7.61887,8.19821,8.91096,9.34648,8.94202,9.0565,11.07641,31.67114,58.81966,60.74587,79.16955,51.03114,76.03025,61.36025,58.35403,95.79683,95.59825,67.41642,72.67326,84.70285,70.48591,71.59095,97.68891,106.13713,81.34279,71.49656,100.80669,86.28361,64.6531,70.35165,79.51381,64.90089
172.98619,0,0.06906,0.06805,0.06934,0.63431,0.65389,0.58011,0.1162,0.35871,0.09936,0.06895,0.06895,0.06869,0.06869,0.06895,0.06882,0.06895,0.13709,0.42407,1.681,1.87306,1.98398,2.60658,4.22169,6.42146,4.12101,3.81851,3.26495,3.16716,3.13769,3.10619,3.11256,3.5567,3.41133,4.55363,4.04361,4.30064,4.43308,6.30482,5.02102,5.14065,5.85796,5.92278,6.65546,6.93717,7.71669,7.92019,8.81834,8.76572,8.44614,9.0017,9.3758,10.54198,9.98308,10.10097,12.56443,32.49868,60.32584,62.42103,77.65676,49.04623,69.2507,56.64276,54.58574,86.72134,87.31664,62.05662,65.53082,75.41945,63.3927,64.75859,87.61315,95.80499,73.86344,65.68818,90.77423,78.45742,59.97339,64.37223,72.01283,60.03091
173.95899,0,0.06894,0.06805,0.06934,0.67671,0.70784,0.6476,0.14731,0.43443,0.18049,0.0891,0.07304,0.07674,0.07871,0.07699,0.08276,0.09717,0.22882,0.42405,1.90003,2.18354,2.37743,3.07224,4.37439,7.4622,4.86781,4.85638,4.34327,4.36489,4.31914,4.40634,4.34512,4.72572,4.62144,5.84536,5.50984,5.809,6.04922,7.85826,6.79265,6.98975,7.72095,7.92568,8.64095,9.02322,10.11263,10.65192,11.58736,11.40722,11.86001,12.06705,12.53183,13.51292,13.36488,13.89107,16.375,36.32904,66.4026,68.93525,81.21769,51.664,66.19874,55.95564,54.3495,81.85879,83.5508,62.84797,63.68682,70.79018,61.67743,61.67412,82.25358,92.9625,71.73757,65.162,84.69199,73.09338,56.27009,59.80707,66.22776,55.98867
174.93803,0,0.06882,0.06805,0.06934,0.64918,0.69935,0.58942,0.1621,0.39084,0.20928,0.12108,0.11355,0.1114,0.11895,0.10786,0.11342,0.13485,0.22837,0.40023,1.58738,2.18987,2.39053,3.02974,4.24928,6.72181,4.48992,4.45484,3.80549,3.8091,3.64569,3.79344,3.67895,4.00118,3.93526,5.22358,4.80245,5.05564,6.55389,5.89905,5.9378,6.15275,6.88312,7.00111,7.65792,7.97121,9.00921,9.57981,10.21237,10.15348,10.49351,10.61373,11.17529,12.18555,11.90715,12.85122,15.47124,34.21575,70.03425,72.86636,82.31835,50.32222,62.51411,54.39257,53.49767,76.085,78.17938,60.79964,61.12671,66.1816,59.21034,59.40795,75.16614,83.61179,67.15557,61.94617,77.44734,68.53138,53.86654,56.74731,62.06779,53.64977
